/van/apa/5514571375.html,"49.252511","-123.119986",$1800,1,1,840
/van/apa/5523900197.html,"49.276142","-123.115174",$1950,2,1,802
/van/apa/5498665751.html,"49.277743","-123.093734",$2100,1,1,460
/bnc/apa/5523898060.html,"49.215861","-122.955676",$1000,1,1,900
/nvn/apa/5516679927.html,"49.314923","-123.083120",$1300,1,1,650
/bnc/apa/5493169752.html,"49.246540","-122.897937",$1450,2,1,888
/pml/apa/5523891841.html,"49.264608","-122.750541",$3100,4,3,2500
/pml/apa/5505721317.html,"49.195966","-122.555119",$800,1,1,900
/pml/apa/5523885125.html,"49.264608","-122.750541",$3100,4,3,2500
/bnc/apa/5523884418.html,,,$1315,2,1,800
/bnc/apa/5523883155.html,"49.224195","-123.004005",$2200,2,2,850
/rch/apa/5512724387.html,"49.134188","-123.119080",$780,1,shared,100
/rds/apa/5491058913.html,,,$800,1,1,700
/van/apa/5491311210.html,"49.265872","-123.241470",$1350,1,1,700
/pml/apa/5523875469.html,"49.249600","-122.869346",$1800,4,2,1650
/rch/apa/5523873819.html,"49.160701","-123.143660",$1580,2,2,950
/rds/apa/5523866918.html,"49.004176","-122.743953",$2000,3,2,1700
/van/apa/5478978957.html,,,$1650,0,1,500
/bnc/apa/5478979519.html,,,$1200,1,1,550
/van/apa/5479008956.html,,,$2200,2,2,1500
/van/apa/5515351863.html,,,$2600,1,1,555
/nvn/apa/5515412176.html,,,$3250,3,2,1024
/van/apa/5478958063.html,,,$1200,1,1,700
/van/apa/5478954703.html,,,$2000,1,1,1000
/van/apa/5501259050.html,,,$1300,1,1,450
/van/apa/5523849413.html,"49.260702","-123.171874",$1100,1,1,500
/van/apa/5514284104.html,"49.281485","-123.126488",$1250,0,1,371
/rds/apa/5517227532.html,"49.124507","-122.692115",$849,1,1,498
/rds/apa/5518057944.html,"49.174024","-121.958617",$675,1,1,650
/van/apa/5519382860.html,"49.264024","-123.119724",$1800,1,1,704
/van/apa/5523843140.html,"49.225658","-123.100154",$2000,4,2,1150
/van/apa/5523841664.html,"49.269033","-123.153463",$1265,1,1,700
/rds/apa/5500033519.html,"49.013768","-123.068623",$1700,3,2,2000
/van/apa/5523826349.html,"49.264383","-123.130402",$1650,2,1.5,894
/pml/apa/5505594186.html,"49.244332","-122.564249",$3900,4,2.5,3200
/bnc/apa/5523780296.html,"49.266521","-122.962644",$2300,3,2,1400
/van/apa/5495773961.html,"49.241244","-123.175579",$1800,2,1,750
/pml/apa/5523806471.html,"49.281538","-122.795606",$1500,2,2,900
/rch/apa/5523803650.html,"49.274549","-122.809478",$650,1,1,900
/van/apa/5519456465.html,"49.263044","-123.066401",$1400,1,1.5,1400
/van/apa/5523798557.html,"49.219344","-123.140654",$1360,1,1,436
/van/apa/5523798269.html,"","",$1600,2,1,900
/van/apa/5520112674.html,,,$1650,1,1,650
/van/apa/5491588672.html,"49.276742","-123.093409",$1500,2,1,850
/pml/apa/5512442610.html,"49.237764","-122.575587",$3500,2,2,2000
/van/apa/5523789535.html,"49.254835","-123.136511",$2200,2,2,816
/van/apa/5508749954.html,"49.218480","-123.102411",$1500,2,1.5,open house dates
/van/apa/5506948862.html,"49.218480","-123.102411",$1500,2,1.5,open house dates
/van/apa/5508026619.html,"49.218480","-123.102411",$1500,2,1.5,open house dates
/van/apa/5520663644.html,"49.218480","-123.102411",$1500,2,1.5,open house dates
/pml/apa/5523789200.html,"49.261661","-122.836852",$1800,3,1,1200
/rch/apa/5523781023.html,"49.151470","-123.171024",$1800,3,1.5,2602
/pml/apa/5523768495.html,"49.231695","-122.836461",$700,1,1,400
/rds/apa/5523768373.html,"49.189400","-122.845400",$1150,1,1,577
/van/apa/5495938920.html,"49.273657","-123.118458",$2950,1,1,700
/pml/apa/5523713133.html,"49.249412","-122.769143",$1100,2,1,800
/van/apa/5523748772.html,"49.258875","-123.133964",$1595,1,1,620
/van/apa/5495904400.html,"49.281194","-123.126037",$3800,2,2,885
/pml/apa/5519404249.html,"49.298291","-122.799296",$1200,2,1,900
/rds/apa/5523734124.html,"49.195087","-122.806321",$1300,2,2,1000
/bnc/apa/5523731143.html,"49.200160","-122.924663",$1550,1,1.5,776
/nvn/apa/5523730485.html,"49.313239","-123.027747",$1500,2,1,1000
/pml/apa/5523729663.html,"49.229778","-122.787075",$850,1,1,675
/bnc/apa/5523728940.html,"49.280293","-122.991910",$950,1,1,850
/rds/apa/5523689766.html,"49.069143","-122.790670",$950,1,1,open house dates
/van/apa/5495867286.html,"49.278193","-123.121022",$3450,2,2,922
/pml/apa/5523727169.html,"49.250657","-122.857723",$870,1,1,620
/rds/apa/5523727134.html,"49.141368","-122.813920",$850,2,1,700
/van/apa/5523724880.html,"49.232487","-123.147812",$5000,4,3.5,4400
/rds/apa/5523723460.html,"49.018381","-122.779242",$2150,3,2.5,1350
/van/apa/5523722546.html,"49.287993","-123.127895",$2000,2,2,750
/rds/apa/5523721448.html,"49.141368","-122.813920",$850,2,1,700
/van/apa/5501675673.html,"49.276712","-123.121971",$2250,1,1,650
/rds/apa/5523713319.html,"49.125602","-122.813566",$650,1,1,600
/van/apa/5518912306.html,"49.267357","-123.158623",$1500,2,1,750
/van/apa/5523707997.html,"49.287228","-123.115028",$2600,1,1,598
/pml/apa/5523704982.html,"49.229649","-122.548370",$3600,5,5,3408
/van/apa/5519040591.html,"49.287514","-123.127783",$1820,1,1,602
/van/apa/5519109906.html,"49.264917","-123.240805",$1475,1,1,670
/van/apa/5519110940.html,"49.235848","-123.161304",$2250,2,1.5,946
/van/apa/5519111775.html,"49.328849","-123.168080",$2590,2,1.5,1045
/van/apa/5519113564.html,"49.291075","-123.129818",$4500,2,2.5,1204
/van/apa/5519112940.html,"49.287514","-123.127783",$1820,1,1,602
/van/apa/5519130167.html,"49.328849","-123.168080",$1510,1,1,690
/van/apa/5523698400.html,"49.280723","-123.126940",$2200,1,1,660
/bnc/apa/5523697957.html,"49.256807","-122.893008",$975,1,1,700
/van/apa/5523697921.html,"49.263380","-123.242354",$1900,1,1,772
/bnc/apa/5504907535.html,"49.220258","-123.006318",$3800,5,4,3800
/van/apa/5495825624.html,"49.245742","-123.109243",$3500,2,2,1002
/bnc/apa/5518835106.html,"49.274911","-122.981261",$2400,2,2,1425
/van/apa/5518894005.html,"49.251015","-123.107808",$2300,2,2,962
/rds/apa/5518928494.html,"49.189217","-122.831593",$2100,4,4,1941
/van/apa/5523694355.html,"49.262716","-123.143560",$1865,2,1,754
/van/apa/5503589572.html,"49.277549","-123.110304",$2465,2,1,823
/van/apa/5503584902.html,"49.277549","-123.110304",$2600,1,1,690
/van/apa/5502189307.html,"49.277549","-123.110304",$2100,0,1,523
/rds/apa/5523690322.html,"49.004177","-122.745047",$1150,2,1,720
/van/apa/5523667859.html,"49.240298","-123.101206",$2290,4,1.5,700
/pml/apa/5523687049.html,"49.275616","-122.845551",$1450,2,1,800
/pml/apa/5511952215.html,"49.271625","-122.956136",$1100,2,1,900
/pml/apa/5515469209.html,,,$1000,2,1,1000
/pml/apa/5515459030.html,"49.302265","-122.743936",$1200,2,1,1000
/rds/apa/5522432208.html,"49.207853","-122.782843",$1200,2,1,1000
/pml/apa/5499428340.html,"49.271625","-122.956136",$1100,2,1,900
/nvn/apa/5494320455.html,"49.334351","-123.178883",$3600,2,2,1100
/nvn/apa/5508389477.html,"49.349181","-123.130016",$5999,4,3,4200
/van/apa/5523680864.html,"49.252961","-123.066530",$1700,1,1,665
/rds/apa/5523677426.html,"49.103348","-122.672052",$1400,2,2,940
/rds/apa/5523677426.html,"49.103348","-122.672052",$1400,2,2,940
/van/apa/5482541632.html,"49.277857","-123.110626",$2465,2,1,803
/van/apa/5497554873.html,"49.277493","-123.110647",$2465,2,1,803
/van/apa/5513415720.html,"49.213468","-123.143503",$1800,3,1,1000
/van/apa/5513417138.html,"49.213468","-123.143503",$1800,3,1,1000
/van/apa/5513735876.html,"49.277661","-123.110476",$2465,2,1,803
/van/apa/5502185376.html,"49.277549","-123.110304",$2600,1,1,690
/bnc/apa/5514984607.html,"49.213115","-122.957734",$2200,2,2,960
/van/apa/5504155606.html,"49.236424","-123.029538",$1800,2,1,725
/van/apa/5523667900.html,"49.277381","-123.110046",$2465,2,1,803
/rds/apa/5523660169.html,"49.133602","-122.631174",$1850,3,2.5,1350
/pml/apa/5508836805.html,"49.282710","-122.801609",$1850,2,2,866
/van/apa/5501968284.html,"49.230825","-123.087857",$2400,3,1,1325
/van/apa/5501970846.html,"49.230840","-123.087884",$3100,4,2,2650
/bnc/apa/5489481300.html,"49.213078","-122.957879",$1690,1,1,540
/van/apa/5485811349.html,"49.272726","-123.120137",$3350,2,2,1153
/rds/apa/5523664879.html,"49.065797","-122.680206",$1050,2,1,950
/van/apa/5510224902.html,"49.261166","-123.102030",$2300,2,1,680
/van/apa/5508547913.html,"49.279515","-123.106500",$3000,2,2,800
/van/apa/5510223701.html,"49.248090","-123.103777",$1775,1,1,650
/bnc/apa/5523662022.html,"49.208899","-122.925828",$950,1,1,700
/van/apa/5507293510.html,"49.276552","-123.090821",$3150,2,2,980
/van/apa/5523658438.html,"49.275057","-123.109679",$3800,2,2,1024
/rds/apa/5523658177.html,"49.190511","-122.853241",$2200,3,2.5,14000
/van/apa/5523658201.html,"49.267356","-123.157983",$1175,1,1,750
/rds/apa/5511031630.html,"49.141266","-122.902043",$1200,2,1,800
/van/apa/5499999023.html,"49.276552","-123.090821",$2750,2,2,1000
/van/apa/5507336963.html,"49.283300","-123.107999",$2600,2,2,800
/van/apa/5512522280.html,"49.280950","-123.106399",$2200,1,1,665
/van/apa/5488002811.html,"49.286530","-123.129233",$1395,0,1,450
/van/apa/5523640104.html,"49.259431","-123.079276",$1600,2,1,620
/van/apa/5509356982.html,"49.239011","-123.039373",$1325,2,1,500
/pml/apa/5523638452.html,"49.302978","-122.790649",$1350,2,1,1600
/van/apa/5505367059.html,"49.278762","-123.107640",$2800,2,2,933
/rds/apa/5517902051.html,"49.102589","-122.712801",$1,5,2.5,25260
/van/apa/5523631746.html,"49.264388","-123.128586",$1995,2,1.5,1018
/rch/apa/5523631748.html,"49.165747","-123.126099",$2200,3,1.5,1200
/rds/apa/5523628970.html,"49.206377","-122.816652",$1000,2,1,900
/pml/apa/5523543798.html,"49.294969","-122.763504",$3200,5,4,3500
/van/apa/5523624741.html,"49.270479","-123.109156",$2450,1,1,750
/bnc/apa/5500555357.html,"49.233007","-123.009496",$1185,0,1,589
/van/apa/5523607433.html,"49.280527","-123.131002",$5990,6,4,2000
/van/apa/5505143133.html,"49.276041","-123.133811",$3700,2,2,1120
/van/apa/5482612003.html,"49.027014","-122.864796",$2800,3,2,2000
/van/apa/5489538691.html,"49.352385","-123.118810",$2000,2,1.5,1200
/pml/apa/5485783945.html,"49.228126","-122.581558",$2600,4,3,2543
/van/apa/5523619198.html,"49.263294","-123.173636",$1600,2,1,800
/van/apa/5488261630.html,"49.264712","-123.150745",$2000,2,1.5,700
/nvn/apa/5523586924.html,"49.339117","-123.170015",$5500,4,3,2987
/nvn/apa/5523588391.html,"49.346674","-123.268295",$7000,2,3,2642
/pml/apa/5523588598.html,"49.250610","-122.865894",$895,1,1,850
/pml/apa/5523583344.html,"49.250610","-122.865894",$895,1,1,850
/van/apa/5518591362.html,"49.291207","-123.141746",$3000,2,2,1100
/rch/apa/5523613295.html,"49.139429","-123.172081",$850,1,1,450
/pml/apa/5523613140.html,"49.210863","-122.924469",$1250,1,1,625
/nvn/apa/5503558972.html,"49.329625","-123.148541",$2800,3,2,1700
/rds/apa/5523599365.html,"49.058204","-122.846375",$3200,5,3,3500
/nvn/apa/5497770297.html,"49.325150","-123.064942",$2700,2,1,700
/nvn/apa/5483150657.html,"49.322129","-123.071594",$2700,1,1,550
/nvn/apa/5523592247.html,"49.350965","-123.165778",$25000,5,7,8827
/van/apa/5523602617.html,"49.218278","-123.087979",$1500,2,1,953
/van/apa/5505480515.html,"49.260718","-123.069824",$1350,1,1,575
/pml/apa/5523601876.html,"49.197599","-122.556853",$1000,1,1,1050
/nvn/apa/5519126751.html,"49.342746","-123.170608",$3950,5,3,3443
/nvn/apa/5519175635.html,"49.345376","-123.266015",$10000,4,3,3700
/bnc/apa/5519201546.html,"49.232463","-122.945810",$3200,3,3,3083
/nvn/apa/5519233763.html,"49.336307","-123.146644",$4600,5,3,2000
/nvn/apa/5484467417.html,"49.364139","-123.121080",$6000,4,3,2300
/nvn/apa/5515955758.html,"49.329436","-123.092814",$3500,2,2,1200
/bnc/apa/5514613834.html,"49.287559","-122.990297",$4200,4,2,2586
/nvn/apa/5479799709.html,"49.339231","-123.176783",$7500,6,4,3515
/nvn/apa/5494848656.html,"49.336082","-123.183113",$9000,4,4.5,3905
/nvn/apa/5508346773.html,"49.365119","-123.102574",$6000,3,3,2400
/nvn/apa/5479781595.html,"49.336194","-123.191376",$25000,4,6,6600
/van/apa/5506181262.html,"49.291736","-123.131315",$6500,2,2,1200
/nvn/apa/5506155687.html,"49.331288","-123.173341",$20000,3,5,3304
/nvn/apa/5506179434.html,"49.347238","-123.089745",$3400,4,3,3549
/pml/apa/5520554177.html,"49.210863","-122.924469",$1150,1,1,625
/nvn/apa/5506134468.html,"49.347326","-123.099181",$4500,4,2,1800
/nvn/apa/5503291218.html,"49.354968","-123.029380",$3100,4,1.5,2000
/van/apa/5512967001.html,"49.288415","-123.128274",$3450,2,1,850
/nvn/apa/5505369277.html,"49.345460","-123.090675",$4200,3,2,2084
/nvn/apa/5506160950.html,"49.343203","-123.191920",$4200,4,3,3192
/bnc/apa/5512966534.html,"49.234977","-122.958524",$12000,5,6,7879
/rds/apa/5516679969.html,"49.170998","-122.809504",$2799,3,3,2500
/van/apa/5523591269.html,"49.242149","-123.155756",$3975,3,2,2000
/nvn/apa/5523590467.html,"49.334601","-123.168003",$9500,4,5,3600
/van/apa/5523587000.html,,,$1700,1,1,600
/bnc/apa/5523585890.html,"49.206940","-122.906629",$975,1,1,600
/van/apa/5518583498.html,"49.263909","-123.213941",$4500,3,2,1520
/pml/apa/5523580105.html,"49.227631","-122.579226",$1590,2,1,890
/bnc/apa/5506634008.html,"49.216658","-122.954342",$1100,1,1,1000
/van/apa/5523565865.html,"49.287792","-123.123824",$3300,2,2,844
/rds/apa/5523558607.html,"49.002090","-122.751575",$2800,3,2,2500
/rch/apa/5523570493.html,"49.146570","-123.139908",$1900,3,1.5,1500
/van/apa/5523569615.html,"49.278126","-123.118918",$1750,1,1,500
/van/apa/5523567548.html,"49.277604","-123.122881",$1590,1,1,490
/rch/apa/5523567361.html,"49.134677","-123.117834",$1750,3,1,1250
/rch/apa/5523566448.html,"49.157433","-123.132578",$1680,2,2,935
/van/apa/5523566298.html,"49.257169","-123.145396",$700,0,shared,238
/van/apa/5523565580.html,"49.280357","-123.117493",$2500,1,1,500
/rch/apa/5514299850.html,"49.160711","-123.143795",$1175,1,1,750
/van/apa/5523564226.html,"49.278322","-123.097029",$925,1,1,300
/rds/apa/5523563790.html,"49.034385","-123.069260",$1400,1,1,675
/rch/apa/5523471353.html,"49.127419","-123.164629",$900,1,1,600
/van/apa/5523546175.html,"49.240355","-123.190692",$5900,5,5,4626
/pml/apa/5523558593.html,"49.295974","-122.789872",$1350,2,2,860
/van/apa/5523545580.html,"49.218948","-123.051938",$1390,2,1,963
/pml/apa/5523541642.html,"49.295674","-122.841032",$740,1,1,open house dates
/rds/apa/5523554751.html,"49.195040","-122.842169",$1200,3,1,open house dates
/rch/apa/5523552496.html,"49.157662","-123.171669",$3600,6,5,3500
/van/apa/5505577624.html,"49.247129","-123.120242",$1700,2,1,1300
/bnc/apa/5518792858.html,"49.224115","-122.898173",$1400,1,1,655
/van/apa/5502461571.html,"49.281216","-123.126343",$1780,0,1,500
/van/apa/5523546973.html,"","",$3950,5,3,2500
/van/apa/5523545202.html,"49.278126","-123.118918",$1750,1,1,500
/rds/apa/5523544519.html,"49.110004","-122.706088",$2800,4,3,2400
/van/apa/5508444934.html,"49.220092","-123.059341",$1350,2,1,750
/van/apa/5508449672.html,"49.220092","-123.059341",$1350,2,1,750
/rds/apa/5523542269.html,"49.134298","-122.698719",$1750,2,3.5,1400
/van/apa/5523523020.html,"49.264164","-123.116974",$2060,1,1,909
/rds/apa/5523531543.html,"49.113447","-122.716390",$800,1,1,800
/van/apa/5523539274.html,"49.261149","-123.202805",$1650,2,1,1000
/rds/apa/5523531398.html,"49.052965","-122.850272",$2500,5,3,3000
/rch/apa/5523536710.html,"49.145222","-123.169570",$900,1,1,530
/rds/apa/5523536300.html,"49.193883","-122.806442",$775,1,1,600
/van/apa/5479386208.html,"49.279768","-123.108394",$2500,2,2,850
/rds/apa/5523532200.html,"49.186386","-122.840727",$1125,2,1,900
/van/apa/5515759964.html,"","",$1600,1,1,560
/rds/apa/5523530346.html,"49.162533","-122.902796",$2400,5,3,2100
/rds/apa/5523517373.html,"49.029300","-122.843588",$2500,3,2.5,2300
/pml/apa/5523499356.html,"49.279952","-122.829033",$1300,1,1,650
/rds/apa/5523527877.html,"49.062816","-122.800927",$1900,2,2,850
/rds/apa/5523527388.html,"49.113308","-122.696423",$900,1,1,1200
/van/apa/5523526688.html,"49.274161","-123.112707",$3400,2,2,1260
/van/apa/5523514427.html,"49.277489","-123.117432",$2295,1,1,583
/rds/apa/5518860816.html,,,$3200,5,4,4200
/rds/apa/5523525746.html,"49.049972","-122.769719",$1500,2,1,1300
/rds/apa/5523513691.html,"49.056882","-122.819581",$4600,4,4.5,4450
/bnc/apa/5491542811.html,"49.238877","-122.961329",$1600,2,1,1100
/van/apa/5523512294.html,"49.265740","-123.117422",$2500,2,2,945
/bnc/apa/5523520329.html,"49.220792","-122.974209",$1095,2,1,850
/rds/apa/5523520161.html,"49.250500","-123.112000",$1900,2,2,850
/rch/apa/5523519882.html,"49.176260","-123.128540",$1700,2,2,838
/pml/apa/5523516660.html,"49.282798","-122.798266",$1200,1,1,700
/rds/apa/5523516028.html,"49.147629","-122.911234",$2100,3,2.5,2200
/van/apa/5523514810.html,"49.259046","-123.135291",$2400,2,1.5,920
/van/apa/5523511681.html,,,,3,2.5,1875
/nvn/apa/5518899852.html,"49.309372","-123.068719",$1295,1,1,650
/bnc/apa/5523509312.html,"49.227500","-122.930100",$1900,2,2,810
/van/apa/5523508979.html,"49.207042","-123.126483",$1150,1,1,650
/rds/apa/5523508320.html,"49.100980","-122.666579",$1700,3,2,1415
/rds/apa/5523481804.html,"49.109574","-122.737318",$2200,3,3,1818
/rds/apa/5523506780.html,"49.191680","-122.824456",$1195,2,2,900
/van/apa/5523503066.html,"49.260131","-123.095970",$1700,1,1,560
/van/apa/5495857212.html,"49.273741","-123.125432",$3100,2,1,801
/bnc/apa/5488551445.html,"49.248903","-122.929367",$1800,2,1,750
/rds/apa/5515844893.html,"49.061911","-122.841349",$6000,6,5,7166
/rds/apa/5523490388.html,,,$1050,1,1,522
/van/apa/5519167002.html,"49.207056","-123.126472",$1250,1,1,750
/bnc/apa/5523485484.html,"49.266276","-122.966721",$1500,1,1,618
/bnc/apa/5523456945.html,"49.247899","-122.898904",$1350,2,2,1000
/rds/apa/5523479613.html,"49.188604","-122.850280",$875,0,500,open house dates
/van/apa/5508750485.html,"49.218480","-123.102411",$1500,2,1.5,open house dates
/van/apa/5519969738.html,"49.218480","-123.102411",$1500,2,1.5,open house dates
/van/apa/5523475790.html,"49.206528","-123.137728",$1250,1,1,800
/van/apa/5494335058.html,"49.283981","-123.105991",$2495,1,1,800
/rds/apa/5523467896.html,"49.046328","-122.301360",$1300,2,2,1000
/rds/apa/5523464658.html,"49.199205","-122.849829",$925,1,1,600
/rch/apa/5523464251.html,"49.153742","-123.171396",$1050,1,1,540
/van/apa/5509578290.html,"49.217293","-123.102048",$1200,2,1,1300
/rch/apa/5520161116.html,"49.163342","-123.131072",$1395,1,1,550
/van/apa/5503765207.html,"49.283315","-123.131171",$1495,1,1,620
/van/apa/5519932957.html,"49.256406","-123.127599",$1550,2,1,900
/van/apa/5523456569.html,"49.279496","-123.133997",$1450,1,1,540
/pml/apa/5523455335.html,,,$1300,2,2,1200
/bnc/apa/5497717015.html,"49.233007","-123.009496",$1185,0,1,578
/bnc/apa/5501932582.html,"49.232564","-123.009710",$1360,1,1,700
/pml/apa/5523449367.html,"49.031443","-119.445395",$1100,2,1,740
/van/apa/5518612523.html,"49.247503","-123.076381",$1850,2,1,1090
/van/apa/5511291078.html,"49.219045","-123.083190",$1300,2,1,700
/bnc/apa/5523445860.html,"49.287834","-122.984491",$2200,3,2,1568
/van/apa/5503148296.html,"49.207042","-123.126547",$1490,2,1,900
/van/apa/5523444271.html,"49.244571","-123.077665",$1350,2,2,900
/van/apa/5523444078.html,"49.269317","-123.183807",$2800,3,2,1340
/van/apa/5523442866.html,"49.278890","-123.107737",$2700,2,2,920
/rds/apa/5523439488.html,"49.119501","-122.889805",$1350,2,2,850
/nvn/apa/5523437185.html,,,$1425,2,1.5,950
/van/apa/5523426905.html,"49.289273","-123.125159",$2800,2,2,940
/rds/apa/5523436422.html,"49.163265","-122.653093",$2250,3,2,2150
/rds/apa/5523436366.html,"49.151825","-122.774985",$1680,2,2,950
/nvn/apa/5523435145.html,"49.314744","-123.079748",$3100,2,2,956
/bnc/apa/5523435080.html,,,$950,2,1,775
/nvn/apa/5523433957.html,"49.341454","-123.069274",$1850,2,1,700
/rds/apa/5518545595.html,"49.202229","-122.847573",$1400,2,2,1040
/bnc/apa/5523429628.html,"49.214836","-122.900791",$1700,2,2,975
/rds/apa/5501918718.html,"49.201578","-122.846424",$1300,2,2,980
/van/apa/5514370568.html,"49.271164","-123.251266",$1780,1,1,530
/van/apa/5523427460.html,"49.288071","-123.127738",$1350,0,1,400
/van/apa/5519927324.html,"49.269621","-123.159670",$1325,1,1,560
/van/apa/5523425104.html,"49.225684","-123.089565",$1780,2,2,1300
/bnc/apa/5523421950.html,"49.207631","-122.924416",$800,1,1,600
/van/apa/5482169978.html,"49.277706","-123.123352",$2000,1,1,550
/nvn/apa/5523420714.html,,,$2850,2,2,1196
/van/apa/5523419272.html,"49.268440","-123.111776",$1900,1,1,650
/rch/apa/5523405209.html,"49.173743","-123.133060",$1650,2,2,732
/rds/apa/5502965436.html,"0.000000","0.000000",$1890,2,2,880
/bnc/apa/5523413040.html,"49.253408","-122.898276",$1450,1,1,688
